phecode	beta	SE	chisq	OR	p	n.cases	n.var.cases	n.controls	n.var.controls	case.ctrl_ratio	firth_correct
586	-0.178532498550785	0.291908231765634	0.374060527105867	0.836496871499592	0.540799209759616	6308	12	354250	806	0.0178066337332392	FALSE
281.11	-0.255086829006953	0.706778223954276	0.130259602815992	0.774849215652162	0.718163025572531	1114	2	346982	797	0.00321054118081053	FALSE
337	1.34219083181135	0.655328536062577	4.19479147478615	3.82741955927927	0.0405483397559233	391	3	357585	808	0.00109344631346393	TRUE
241.1	0.532518771085716	0.57763540361092	0.849889052552506	1.70321692391144	0.356583726153052	807	3	354114	794	0.00227892712516308	FALSE
465	-0.602006274456013	0.501535450410473	1.44078362350142	0.547711673110146	0.230012575227919	3214	4	375745	863	0.0085536733689071	FALSE
362.2	-0.506839480709133	0.35689652855943	2.01676932517975	0.602396458975089	0.155569826775737	5755	8	356093	829	0.0161615083700045	FALSE
742	-0.860544295237852	0.980183813708764	0.770781720887113	0.422931819882562	0.379975329313809	1028	1	376597	866	0.00272970841509624	FALSE
385.5	1.25028739538166	0.705687803197009	3.13902289379436	3.49134621006641	0.0764395887285522	248	2	374786	853	0.000661710949715304	FALSE
333.1	-0.446452877289413	0.974668004788722	0.209815627815525	0.639893913010474	0.646911951401939	667	1	357585	808	0.00186529077002671	FALSE
276	-0.0915977409302364	0.171920539067239	0.283866404634102	0.912472125918912	0.594178163928827	17220	36	360405	829	0.0477795813043659	FALSE
1100	0.0906446051548254	0.30422319852359	0.0887767550846967	1.09487982146097	0.765738056115765	4489	11	374688	857	0.0119806345546161	FALSE
306	-0.082580665491978	0.103172674793139	0.640659657029204	0.920737163144894	0.42347202672619	51917	113	313303	727	0.16570859519379	FALSE
302	-0.124694496785202	0.952898077727304	0.0171238601441499	0.882766549412273	0.895887507111045	529	1	313303	727	0.00168846132976703	FALSE
279.1	0.822213796225433	0.706022300736574	1.35622792145054	2.27553182934972	0.244192286988285	371	2	378375	866	0.000980508754542451	FALSE
614.51	0.188394163403864	0.580508654036947	0.105321610376431	1.20730929871795	0.745534609932583	1122	3	195305	444	0.00574486060264714	FALSE
270.3	0.0717099436148831	0.702169820673945	0.01042976307529	1.07434367862193	0.918656496015607	823	2	377543	865	0.00217988414564699	FALSE
362	-0.556506124510513	0.304986496843632	3.32949734836713	0.573208287682206	0.0680476679205735	8344	11	356093	829	0.0234320809451464	FALSE
578.8	0.109024572133184	0.17079787439374	0.407458947349874	1.11518975259591	0.523262069101581	14193	36	346910	790	0.0409126286356692	FALSE
411.4	0.199397448498598	0.125443697186517	2.52662915173519	1.22066702177621	0.111939116918023	27720	75	336002	759	0.0824995089314945	FALSE
580.12	2.09946231007638	0.72074635759795	8.48498839057448	8.16178022554209	0.00358088864507367	208	3	354250	806	0.000587155963302752	TRUE
610.4	0.154476279402309	0.503211982603677	0.0942370437008791	1.1670465946864	0.758858194589623	1576	4	197636	447	0.0079742557024024	FALSE
528	-0.17483983779677	0.318530943463624	0.301285016523976	0.839591480822593	0.583077950129832	5182	10	371764	857	0.0139389505169947	FALSE
790.6	0.0484114328143454	0.19437378690167	0.0620326709583287	1.04960240737231	0.803311594487123	11628	28	367047	839	0.031679866611088	FALSE
512	0.0140882352236891	0.170939099393154	0.00679251123424542	1.01418794209058	0.934315362358619	15688	36	363489	832	0.0431594903834779	FALSE
687	-0.65721192709298	0.981046001587076	0.448778588908897	0.518294364395878	0.502915554392791	860	1	370968	847	0.00231825925686313	FALSE
871	-0.00680091799977608	0.270101602767392	0.000633987586455112	0.993222155905499	0.979912099382542	6080	14	367284	840	0.0165539473540911	FALSE
625.1	-0.0904609662329496	0.709921146861126	0.0162368664480015	0.913509990941219	0.898604850782867	981	2	195471	440	0.00501864726736958	FALSE
558	-0.15981952191039	0.17649788259163	0.819937321964484	0.852297596128311	0.365198492051479	17014	34	282501	657	0.0602263354819983	FALSE
331.1	0.433124514646341	0.578913757233306	0.559754753270173	1.542068218826	0.454359073070263	866	3	357585	808	0.00242180180936001	FALSE
361.1	-0.470672910607504	0.57889784202578	0.661050359096142	0.624581839098153	0.416189371779879	2021	3	357839	834	0.00564779132514902	FALSE
008	0.0614123918282171	0.280093139595938	0.0480736482057348	1.06333733540808	0.826449827232631	5478	13	373699	855	0.0146588564593429	FALSE
783	0.607024895905372	0.216626245725267	7.85219108947785	1.83496406077381	0.00507591525401707	6539	26	372638	842	0.0175478614634042	TRUE
251.1	-0.139633282577449	0.502349224470304	0.0772620848983714	0.869677102673684	0.781042618125702	2181	4	343352	780	0.00635208182856078	FALSE
471	-0.467829662414184	0.449250547864497	1.08442189636304	0.62636020725674	0.297710449473983	3441	5	355718	817	0.00967339296858748	FALSE
458	-0.252985891131144	0.208738352612954	1.46888602761531	0.776478836984536	0.225521535712438	13423	24	341825	781	0.0392686316097418	FALSE
277	0.883164489629413	0.326489938978554	7.31717752428812	2.41854105764738	0.00682985926232971	2336	12	375776	853	0.0062164693860172	TRUE
286.12	0.888135721351154	0.704474319928468	1.58938219316783	2.43059412013437	0.207414423383215	352	2	374616	855	0.000939628846605591	FALSE
327	-1.38773051533818	0.981659950821749	1.99842626986572	0.249641219139417	0.157462620272277	1729	1	370898	848	0.00466165900058776	FALSE
381	0.383854032320657	0.355971466404878	1.16279147487995	1.46793115553873	0.280887364552082	2417	8	374786	853	0.00644901357041085	FALSE
574.3	-0.00518914353092095	0.355928038890534	0.000212552865076129	0.994824296816358	0.988367899165066	3544	8	356241	814	0.00994832150145548	FALSE
041.21	3.23477222547454	1.24528364559053	6.74762349834975	25.4005855135798	0.00938726381770172	27	1	354429	806	7.61788679820218e-05	TRUE
297	0.034362100160779	0.50230373638568	0.00467979233194706	1.03495929781431	0.945460051537156	1670	4	313303	727	0.0053303032527617	FALSE
701.2	0.103715231003662	0.380187683402767	0.0744198844464461	1.10928452009406	0.785006896938262	2749	7	373012	846	0.00736973609428115	FALSE
964	0.596703330945397	0.702210388128027	0.722075192304855	1.81612176827387	0.395464050982971	481	2	337805	765	0.00142389840292476	FALSE
290	0.0576889666347047	0.229926704663598	0.0629515878976305	1.05938544024295	0.801890225849369	8069	20	362734	830	0.0222449508455232	FALSE
292.4	0.0336315026930572	0.292596292418904	0.0132115845220544	1.03420343532137	0.908491366347461	5037	12	362734	830	0.0138862086267072	FALSE
627.1	0.690737463091132	0.182172628059592	14.3767186984039	1.99518636713926	0.000149641057341166	9622	40	174909	374	0.0550114631036711	TRUE
710.19	1.01997998667391	0.975611642337323	1.09302312986268	2.77313926366854	0.295802350454088	156	1	331731	759	0.000470260542427449	FALSE
602	-0.721153076898076	0.710833927566838	1.02924466680352	0.486191316643773	0.310336139745308	1762	2	146181	343	0.0120535500509642	FALSE
535.6	-0.204042276072511	0.233012956576625	0.766796598918455	0.815427897369672	0.381209878042909	10080	19	336859	781	0.0299234991494958	FALSE
276.11	0.00436199922213761	0.704333620431984	3.83543236664331e-05	1.0043715265885	0.99505866327425	896	2	360405	829	0.00248609203534912	FALSE
316	0.836236822226125	0.501989079428646	2.77504503425943	2.30766645712673	0.0957439635048258	769	4	340100	781	0.00226109967656572	FALSE
433.3	-0.00228717287510811	0.281448582894261	6.60389030979986e-05	0.997715440711817	0.993516116440747	5902	13	362169	823	0.016296259481071	FALSE
041.2	0.336134511863603	0.336099840755071	1.00020632498213	1.39952726517097	0.317260588407316	2788	9	354429	806	0.00786617347903247	FALSE
477	-0.0104687440088615	0.356321812566444	0.000863185909833983	0.989585862571474	0.97656150311391	3462	8	355718	817	0.00973242849673056	FALSE
134	2.011110898456	0.71330311332045	7.9492068823447	7.47161294196549	0.0048108455079211	198	3	378066	863	0.000523718080969989	TRUE
374	0.486768454553536	0.20953085549269	5.39695601930725	1.62704982978021	0.0201719036885954	7477	27	366260	830	0.020414459673456	TRUE
442	-1.69701293393793	0.594128089326498	8.15849653862097	0.183230027622314	0.004285988689406	3402	1	365721	841	0.00930217296791817	TRUE
755.6	1.65907973429936	0.807770219070668	4.21850765783756	5.25447310741088	0.0399853136519139	205	2	377963	866	0.00054238113254472	TRUE
324.1	3.09286691722614	1.22878896176551	6.33530989516544	22.0401748427225	0.0118357434797769	27	1	377792	866	7.14678976791462e-05	TRUE
